code,chapter,umap_1,umap_2,tsne_1,tsne_2
J954,X  Respiratory,10.577964,3.5968204,17.422035,-16.689924
J955,X  Respiratory,10.5817375,3.5642164,17.316002,-16.500437
J9571,X  Respiratory,10.579202,3.6037714,17.413061,-16.61801
J9572,X  Respiratory,10.633377,3.5275612,17.471514,-16.66616
J958,X  Respiratory,10.56548,3.5947683,17.739891,-16.668869
J959,X  Respiratory,10.52712,3.5846665,17.637327,-16.706436
J96,X  Respiratory,10.547575,3.6905658,19.334019,-12.70494
J960,X  Respiratory,10.397307,3.7246122,19.613314,-13.868511
J9600,X  Respiratory,10.357486,3.679182,19.507574,-13.717502
J9601,X  Respiratory,10.429976,3.7161663,19.432018,-13.779947
J9609,X  Respiratory,10.365162,3.7007766,19.617594,-13.605097
J961,X  Respiratory,10.389615,3.6961432,20.075098,-13.800456
J9610,X  Respiratory,10.3934355,3.6852555,19.536104,-13.644959
J9611,X  Respiratory,10.345981,3.7031074,19.658928,-13.922806
J9619,X  Respiratory,10.3065815,3.639128,19.664202,-13.473277
J969,X  Respiratory,10.334042,3.661537,19.619062,-13.600916
J9690,X  Respiratory,10.3673315,3.6873574,19.616074,-13.398321
J9691,X  Respiratory,10.307161,3.6892037,19.703337,-13.7741785
J9699,X  Respiratory,10.368586,3.697749,19.698685,-13.56477
J98,X  Respiratory,10.458499,3.9556372,23.4577,-14.551186
J980,X  Respiratory,10.369534,3.9115603,21.234295,-16.392996
J981,X  Respiratory,10.333805,3.8324363,21.362196,-14.901275
J9811,X  Respiratory,10.360641,3.897131,21.383743,-15.932781
J9819,X  Respiratory,10.3872795,3.9061828,21.419355,-15.996254
J982,X  Respiratory,10.352048,3.8346379,20.920557,-16.03188
J984,X  Respiratory,10.3648405,3.8716376,21.645979,-16.43559
J985,X  Respiratory,10.364038,3.8960109,21.093725,-16.617395
J986,X  Respiratory,10.39622,3.9368982,21.644386,-15.782539
J988,X  Respiratory,10.498659,4.0459433,23.460646,-13.481856
J989,X  Respiratory,10.450916,4.018474,23.38737,-14.714575
J990,X  Respiratory,10.804976,4.0990057,21.697287,-6.626979
J991,X  Respiratory,10.812306,4.0526905,21.79765,-6.8449116
J998,X  Respiratory,10.901989,4.1626987,22.023937,-7.05225
K00,XI Digestive,12.21383,6.960551,40.177593,-21.582214
K000,XI Digestive,11.848865,6.6489263,34.916817,-22.757187
K001,XI Digestive,11.807278,6.630606,34.354397,-23.588572
K002,XI Digestive,11.754954,6.602781,34.07062,-23.330856
K006,XI Digestive,11.665717,6.4772177,32.265877,-22.153112
K007,XI Digestive,11.795144,6.613802,34.287205,-23.396927
K008,XI Digestive,11.764096,6.6813083,34.498802,-23.584984
K009,XI Digestive,11.894489,6.709105,36.475533,-22.453169
K010,XI Digestive,11.678055,6.4796963,32.30383,-22.020664
K011,XI Digestive,11.598631,6.426206,31.946878,-23.322418
K02,XI Digestive,11.560383,6.4209037,30.085539,-23.640886
K020,XI Digestive,11.533519,6.4293866,30.223852,-23.84357
K021,XI Digestive,11.553453,6.3855624,30.19534,-23.925192
K022,XI Digestive,11.555571,6.4102554,30.592829,-23.97217
K028,XI Digestive,11.50845,6.472301,30.23805,-24.702467
K029,XI Digestive,11.513115,6.483188,30.689232,-24.850367
K03,XI Digestive,11.6928425,6.4754,33.115456,-22.659395
K030,XI Digestive,11.669511,6.4889975,33.051754,-22.672968
K031,XI Digestive,11.713536,6.4760575,33.035034,-22.653944
K032,XI Digestive,11.663942,6.465903,32.783623,-21.750326
K033,XI Digestive,11.620458,6.4596415,32.49813,-22.613415
K035,XI Digestive,11.697552,6.4637995,33.212074,-22.411934
K036,XI Digestive,11.652415,6.474947,32.97648,-23.004517
K038,XI Digestive,11.691952,6.4837885,33.29822,-22.708027
K039,XI Digestive,11.688499,6.4828234,32.950157,-22.191515
K04,XI Digestive,11.590972,6.396186,31.181494,-23.357069
K040,XI Digestive,11.608933,6.4402714,31.570715,-23.338415
K041,XI Digestive,11.629475,6.362793,30.99219,-23.195759
K044,XI Digestive,11.5797,6.404659,30.507702,-23.053335
K045,XI Digestive,11.523926,6.3499236,31.039442,-23.762075
K046,XI Digestive,11.589666,6.4176693,30.797007,-22.574741
K047,XI Digestive,11.573248,6.3802776,30.939476,-23.201439
K048,XI Digestive,11.555894,6.335662,31.219643,-23.681908
K049,XI Digestive,11.580386,6.3977575,30.770441,-23.345
K0490,XI Digestive,11.595951,6.3709216,31.182945,-22.839216
K0499,XI Digestive,11.625175,6.3175883,31.147915,-23.078705
K05,XI Digestive,11.632602,6.4557867,32.390453,-23.726952
K050,XI Digestive,11.730177,6.4435625,31.278957,-22.79081
K051,XI Digestive,11.583555,6.4851003,31.753628,-23.949518
K052,XI Digestive,11.623498,6.446313,31.339533,-23.8372
K053,XI Digestive,11.598824,6.4234138,31.547062,-23.726042
K054,XI Digestive,11.648118,6.5084176,32.0183,-24.271322
K055,XI Digestive,11.560908,6.5201297,31.885206,-24.39587
K056,XI Digestive,11.606215,6.488484,31.765013,-24.401243
K06,XI Digestive,11.507658,6.549847,28.721651,-24.696245
K060,XI Digestive,11.463317,6.571526,30.343853,-25.945887
K061,XI Digestive,11.488437,6.5572963,28.957087,-24.868225
K062,XI Digestive,11.429021,6.522579,29.849844,-25.77381
K063,XI Digestive,11.434855,6.5531254,29.986126,-25.82458
K068,XI Digestive,11.4332905,6.5635333,30.21882,-26.256762
K069,XI Digestive,11.447664,6.5506015,29.77423,-25.949932
K070,XI Digestive,11.706357,6.6473713,33.59047,-25.292742
K071,XI Digestive,11.826218,6.666403,35.06986,-22.446615
K072,XI Digestive,11.76476,6.725605,34.048843,-25.758812
K073,XI Digestive,11.626394,6.4798865,32.175343,-23.01586
K074,XI Digestive,11.838304,6.6964173,34.03505,-24.803228
K075,XI Digestive,11.659374,6.589183,33.47154,-25.287056
K076,XI Digestive,11.507247,6.575309,27.70048,-28.162256
K078,XI Digestive,11.671673,6.5812216,33.475327,-25.277952
K079,XI Digestive,11.657794,6.610607,33.455128,-25.281263
K08,XI Digestive,11.597735,6.4662533,31.523457,-24.723553
K080,XI Digestive,11.597461,6.485909,31.496632,-24.754356
K081,XI Digestive,11.530236,6.5204473,31.835703,-24.733374
K082,XI Digestive,11.583548,6.489355,31.431023,-25.147339
K083,XI Digestive,11.525716,6.522728,30.935461,-25.124407
K088,XI Digestive,11.551139,6.547833,31.192251,-25.091309
K089,XI Digestive,11.583802,6.47485,31.54031,-24.336426
K09,XI Digestive,11.681594,6.5448036,33.206604,-23.978235
K090,XI Digestive,11.727701,6.611383,33.238,-23.882784
K091,XI Digestive,11.703168,6.560248,33.61142,-23.831068
K092,XI Digestive,11.6652,6.502791,32.919613,-23.669413
K098,XI Digestive,11.693022,6.5460544,33.2505,-24.0015
K099,XI Digestive,11.692314,6.537499,33.43331,-23.963829
K10,XI Digestive,11.527456,6.6844783,32.029186,-25.897034
K100,XI Digestive,11.568236,6.6106443,32.206474,-26.160683
K101,XI Digestive,11.552261,6.6219563,31.952011,-26.149372
K102,XI Digestive,11.527154,6.560109,31.89075,-25.929338
K103,XI Digestive,11.550623,6.6678414,31.978304,-26.091541
K108,XI Digestive,11.522694,6.710749,32.008495,-26.742685
K109,XI Digestive,11.584572,6.669738,32.011536,-25.854963
K11,XI Digestive,11.228301,6.686502,29.834545,-28.456043
K110,XI Digestive,11.247854,6.689529,29.977957,-28.358427
K111,XI Digestive,11.203587,6.7248917,30.021221,-28.992155
K112,XI Digestive,11.282495,6.675503,29.810663,-28.219337
K1120,XI Digestive,11.153784,6.723213,30.067368,-28.921623
K113,XI Digestive,11.20616,6.700206,30.118813,-28.809217
K114,XI Digestive,11.201471,6.69962,30.042189,-28.521523
K115,XI Digestive,11.209889,6.6914644,30.045662,-28.203865
K116,XI Digestive,11.224915,6.696563,30.043255,-28.434156
K117,XI Digestive,11.2408285,6.67881,29.690289,-29.025114
K118,XI Digestive,11.207675,6.68895,30.047615,-28.342136
K119,XI Digestive,11.188649,6.7117453,29.949924,-28.418816
K12,XI Digestive,11.598171,6.6663146,28.16387,-24.95068
K120,XI Digestive,11.415478,6.5459223,28.179422,-27.877905
K121,XI Digestive,11.39099,6.597037,28.809374,-25.74639
K122,XI Digestive,11.627699,6.6780777,31.196257,-26.74967
K123,XI Digestive,11.393605,6.6201687,30.843266,-26.960377
K13,XI Digestive,11.427702,6.5704374,30.243296,-26.401104
K130,XI Digestive,11.410089,6.566239,30.215675,-26.814734
K131,XI Digestive,11.3995285,6.5620193,30.118612,-26.592844
K132,XI Digestive,11.418906,6.5644274,30.305044,-26.347214
K133,XI Digestive,11.4341955,6.541675,30.039354,-26.200216
K134,XI Digestive,11.476701,6.5840774,30.854015,-26.9574
K135,XI Digestive,11.424623,6.5725904,30.456543,-26.353167
K136,XI Digestive,11.365152,6.572839,29.83148,-26.988356
K137,XI Digestive,11.458095,6.55447,30.164347,-27.130472
K1370,XI Digestive,11.43779,6.565102,29.890947,-26.025301
K1379,XI Digestive,11.385899,6.5728807,30.003256,-26.579578
K14,XI Digestive,11.306161,6.587717,29.130077,-27.362648
K140,XI Digestive,11.395884,6.55637,29.329123,-26.992716
K141,XI Digestive,11.352184,6.5795455,28.98197,-27.49166
K142,XI Digestive,11.371481,6.5739403,28.956545,-27.323452
K143,XI Digestive,11.348557,6.5876827,28.255165,-27.470951
K144,XI Digestive,11.371946,6.5651526,28.982746,-27.225374
K145,XI Digestive,11.358254,6.5823464,28.893509,-27.462433
K146,XI Digestive,11.371628,6.6166573,28.143152,-27.112207
K148,XI Digestive,11.402997,6.5879273,30.165703,-26.776346
K149,XI Digestive,11.401853,6.5465813,30.000978,-26.651663
K20,XI Digestive,11.6705675,7.606489,39.0851,-36.247448
K208,XI Digestive,11.701515,7.654558,40.20709,-34.59467
K209,XI Digestive,11.665379,7.609944,39.645588,-35.3253
K21,XI Digestive,11.644882,7.6111093,39.5496,-36.195995
K210,XI Digestive,11.621354,7.6026235,39.06007,-36.63564
K219,XI Digestive,12.199635,7.517312,38.51107,-37.714283
K22,XI Digestive,11.615916,7.681876,38.03456,-35.01919
K220,XI Digestive,11.615477,7.6659803,37.833366,-35.083603
K221,XI Digestive,11.618173,7.6500926,38.617905,-35.830532
K222,XI Digestive,11.607901,7.658096,38.47416,-35.71612
K223,XI Digestive,11.600161,7.685277,38.139526,-35.264885
K224,XI Digestive,11.625685,7.6463103,38.240467,-35.32077
K225,XI Digestive,11.609271,7.683556,37.912586,-35.014538
K226,XI Digestive,11.682536,7.6613855,37.835434,-34.383152
K227,XI Digestive,11.610969,7.6527243,38.051903,-36.300697
K228,XI Digestive,11.626552,7.6558905,38.54604,-35.60665
K229,XI Digestive,11.636713,7.644067,38.299927,-34.944607
K230,XI Digestive,11.811043,7.045172,35.390797,-25.652506
K238,XI Digestive,11.695694,7.39515,38.68139,-33.989723
K25,XI Digestive,11.753783,7.563376,38.89827,-32.177116
K250,XI Digestive,11.810203,7.6185603,39.49092,-32.440365
K251,XI Digestive,11.78769,7.5929155,39.14538,-32.500736
K252,XI Digestive,11.851623,7.5758805,39.275616,-32.317345
K253,XI Digestive,11.693912,7.5983973,38.926735,-33.322266
K254,XI Digestive,11.735189,7.57667,38.997383,-33.19935
K255,XI Digestive,11.757098,7.620427,39.211693,-33.382874
K256,XI Digestive,11.730999,7.5939713,39.20465,-33.207336
K257,XI Digestive,11.616217,7.5379214,38.99285,-33.28832
K259,XI Digestive,11.630338,7.637516,39.18578,-35.66941
K26,XI Digestive,11.796661,7.545812,38.213432,-31.599953
K260,XI Digestive,11.873568,7.671191,37.646465,-33.043938
K261,XI Digestive,11.7973795,7.6008453,37.586426,-32.866478
K262,XI Digestive,11.816496,7.6277113,37.617416,-32.94393
K263,XI Digestive,11.772014,7.533222,37.849094,-33.35347
K264,XI Digestive,12.428171,7.844106,45.349743,-31.453152
K265,XI Digestive,12.006811,7.3324485,37.71817,-32.385006
K266,XI Digestive,11.780697,7.6358123,37.736988,-33.063408
K267,XI Digestive,11.790984,7.539824,37.735023,-32.960247
K269,XI Digestive,11.683643,7.5610137,38.8985,-35.5409
K27,XI Digestive,11.893479,7.8720055,35.48927,-33.018013
K270,XI Digestive,11.904153,7.8592834,35.595608,-32.98118
K271,XI Digestive,11.877318,7.8173685,35.49126,-32.91341
K272,XI Digestive,11.907903,7.875528,35.585476,-32.9998
K273,XI Digestive,11.906917,7.8902445,35.431725,-32.99467
K274,XI Digestive,11.908322,7.884441,35.47204,-33.028576
K275,XI Digestive,11.897966,7.861146,35.536686,-32.921738
K276,XI Digestive,11.895504,7.891459,35.54195,-33.00794
K277,XI Digestive,11.906372,7.871519,35.535423,-33.033997
K279,XI Digestive,11.868829,7.718959,35.495678,-32.587067
K28,XI Digestive,12.075855,7.2682953,37.487614,-19.477566
K280,XI Digestive,12.046008,7.283152,37.498405,-19.47876
K283,XI Digestive,12.049216,7.3396015,37.466003,-19.466927
K284,XI Digestive,12.063469,7.22521,37.531578,-19.495974
K289,XI Digestive,11.918813,7.382545,37.61523,-19.549343
K29,XI Digestive,11.659272,7.578115,39.628464,-36.06282
K290,XI Digestive,11.770919,7.446629,40.560116,-35.872158
K291,XI Digestive,11.740627,7.4716353,40.26908,-35.89953
K292,XI Digestive,11.7962265,7.402474,40.90475,-35.75497
K293,XI Digestive,11.815217,7.3413334,40.860485,-35.882572
K294,XI Digestive,11.762993,7.4769397,40.464375,-35.79035
K295,XI Digestive,11.640032,7.6034746,39.53691,-35.767464
K296,XI Digestive,11.655978,7.616269,39.191128,-36.037693
K297,XI Digestive,11.69838,7.5896926,39.002876,-36.504753
K298,XI Digestive,11.634328,7.6082873,39.290085,-35.9928
K299,XI Digestive,11.667059,7.5429645,39.543266,-36.0106
K30,XI Digestive,11.719632,7.564871,38.91249,-37.09827
K31,XI Digestive,11.655616,7.6359754,39.533756,-34.72069
K310,XI Digestive,11.647824,7.6334705,39.70684,-34.641483
K311,XI Digestive,11.69619,7.621299,40.264713,-33.978188
K312,XI Digestive,11.642104,7.6259384,39.324944,-34.59896
K313,XI Digestive,11.679452,7.6323624,39.659473,-34.601036
K314,XI Digestive,11.667664,7.6189437,39.768204,-34.5149
K315,XI Digestive,11.909043,7.592703,40.26459,-33.89239
K316,XI Digestive,11.6895,7.627865,39.894547,-34.49889
K317,XI Digestive,11.636902,7.613239,38.986435,-36.052715
K318,XI Digestive,11.641156,7.6205764,39.355442,-35.323757
K3189,XI Digestive,11.753866,7.706946,39.494663,-34.708237
K319,XI Digestive,11.653287,7.6466455,39.755363,-34.557335
K35,XI Digestive,12.041301,6.900951,40.586933,-23.768309
K350,XI Digestive,12.18062,6.993181,41.42704,-23.962168
K351,XI Digestive,12.245989,7.0129223,41.509205,-23.699934
K352,XI Digestive,12.36769,6.9673114,42.167416,-23.348198
K353,XI Digestive,12.371546,7.0112696,42.171074,-24.304888
K358,XI Digestive,12.411744,7.0644894,42.321526,-24.235989
K3580,XI Digestive,12.247513,6.943299,40.55686,-21.730125
K3589,XI Digestive,12.160346,6.967324,40.539818,-21.695456
K359,XI Digestive,12.009804,6.8544135,40.701275,-23.885485
K36,XI Digestive,12.028218,6.81583,35.53418,-22.388968
K37,XI Digestive,12.188847,7.031444,41.41353,-24.889488
K38,XI Digestive,12.28919,6.960066,41.730534,-22.209915
K380,XI Digestive,12.312388,6.9530926,41.696793,-22.079508
K381,XI Digestive,12.255126,6.958136,41.85663,-22.637672
K382,XI Digestive,12.311001,6.950643,41.780216,-22.18944
K383,XI Digestive,12.282349,6.9346848,41.77367,-22.522709
K388,XI Digestive,12.371523,6.988905,42.365788,-22.668922
K389,XI Digestive,12.301227,6.9844637,41.828346,-22.213337
K40,XI Digestive,11.894753,6.9366617,36.346813,-28.515121
K400,XI Digestive,11.827076,7.007356,35.76908,-28.7768
K401,XI Digestive,11.882605,7.022942,35.94336,-28.714846
K402,XI Digestive,11.885853,7.0034013,35.55268,-28.758507
K403,XI Digestive,11.841524,6.9461355,36.45224,-28.583366
K404,XI Digestive,11.903496,6.9588923,36.72719,-28.462946
K409,XI Digestive,11.896529,6.9572163,35.481785,-28.776878
K41,XI Digestive,12.1828575,6.7660046,37.986626,-25.376108
K410,XI Digestive,12.245335,6.8406224,38.233383,-25.200413
K412,XI Digestive,12.260687,6.7700953,38.21868,-25.203562
K413,XI Digestive,12.243733,6.791577,38.188038,-25.195469
K414,XI Digestive,12.2306385,6.8182583,38.200718,-25.204826
K419,XI Digestive,12.231233,6.7322173,38.15382,-25.21803
K42,XI Digestive,11.971572,6.9005156,34.25115,-29.34426
K420,XI Digestive,11.854668,6.9107885,34.28121,-28.71393
K421,XI Digestive,11.966867,6.9529977,34.431595,-28.694225
K429,XI Digestive,11.929493,6.894388,34.47327,-28.666855
K43,XI Digestive,12.197181,7.0385776,40.779118,-25.53157
K430,XI Digestive,12.250762,7.0365314,40.059444,-26.014442
K431,XI Digestive,12.075322,7.0437336,39.58114,-26.27596
K432,XI Digestive,12.317334,7.048604,41.348434,-25.730219
K433,XI Digestive,12.365748,7.0652466,41.95911,-25.631365
K434,XI Digestive,12.253589,7.1064544,41.17509,-25.686722
K435,XI Digestive,12.460843,7.077545,42.46955,-25.48442
K436,XI Digestive,12.250241,7.042935,41.057896,-25.650753
K437,XI Digestive,12.250224,7.050555,41.29997,-25.697721
K439,XI Digestive,12.231554,6.977702,40.92669,-25.403193
K44,XI Digestive,11.695438,7.559253,40.629093,-36.88495
K440,XI Digestive,11.675661,7.57625,39.535927,-34.613205
K441,XI Digestive,11.630773,7.617498,39.470467,-35.37753
K449,XI Digestive,11.809258,7.620984,38.730156,-37.0682
K45,XI Digestive,11.782813,7.0574546,35.42361,-26.135685
K450,XI Digestive,11.740583,6.9673758,35.583717,-26.289959
K451,XI Digestive,11.876987,7.079579,35.375027,-26.049225
K458,XI Digestive,11.810261,7.0516343,35.60185,-26.356556
K46,XI Digestive,11.855145,6.9939795,36.763397,-28.608759
K460,XI Digestive,12.267161,7.179339,43.02172,-27.396595
K461,XI Digestive,11.844098,7.137418,35.910557,-29.336811
K469,XI Digestive,11.743943,7.119953,35.952427,-29.394691
K50,XI Digestive,12.561919,7.058638,47.504185,-26.10071
K500,XI Digestive,12.602893,6.961245,49.076794,-26.4869
K5000,XI Digestive,12.595377,7.0081506,49.01089,-26.57259
K501,XI Digestive,12.632889,6.984485,49.08829,-26.450207
K5010,XI Digestive,12.601887,7.0315943,49.01354,-26.571856
K508,XI Digestive,12.612553,7.005805,49.09335,-26.461994
K5080,XI Digestive,12.627375,7.061354,49.00551,-26.583988
K509,XI Digestive,12.625179,6.896331,49.182972,-26.224262
K5090,XI Digestive,12.60415,7.001437,49.004982,-26.576448
K51,XI Digestive,12.496296,6.7221065,49.741768,-24.31664
K510,XI Digestive,12.556135,6.723933,49.354927,-24.625517
K511,XI Digestive,12.537135,6.7046494,49.204586,-24.55674
K512,XI Digestive,12.568814,6.66028,49.26558,-24.554132
K513,XI Digestive,12.560975,6.68738,49.281254,-24.508745
K514,XI Digestive,12.534813,6.728852,49.17225,-24.585531
K515,XI Digestive,12.578282,6.679381,49.32274,-24.571474
K518,XI Digestive,12.555464,6.750463,49.27682,-24.507782
K519,XI Digestive,12.579505,6.7439766,49.31325,-24.64331
K5190,XI Digestive,12.364731,6.9147243,41.200947,-21.403395
K52,XI Digestive,12.387182,6.9293447,47.510998,-23.122925
K520,XI Digestive,12.477887,7.0481253,43.941437,-24.248493
K521,XI Digestive,12.486913,7.3226943,44.103085,-25.222433
K522,XI Digestive,12.397306,6.918163,43.853283,-22.855677
K523,XI Digestive,12.447166,6.9183164,44.65068,-23.24667
K528,XI Digestive,12.5882,6.9083214,46.326427,-22.831041
K5289,XI Digestive,12.4003935,7.125489,41.01957,-20.73819
K529,XI Digestive,12.692486,6.8318,47.088787,-21.53046
K55,XI Digestive,12.588099,7.3316255,45.61528,-26.52098
K550,XI Digestive,12.46545,7.243557,44.18141,-26.073612
K5501,XI Digestive,12.6480465,7.349461,46.00904,-26.789413
K5502,XI Digestive,12.614334,7.3558226,46.00676,-26.81654
K5503,XI Digestive,12.653965,7.380635,45.93182,-26.743113
K5504,XI Digestive,12.657012,7.3415337,45.942978,-26.712498
K5505,XI Digestive,12.629589,7.3908978,46.017708,-26.81486
K5506,XI Digestive,10.065768,-1.3111075,-24.457987,10.838781
K551,XI Digestive,12.569281,7.256999,45.237244,-26.042255
K552,XI Digestive,12.616862,6.815191,45.76782,-22.597654
K5530,XI Digestive,12.6679325,7.393462,46.053276,-26.804184
K5531,XI Digestive,12.666002,7.3677387,46.019146,-26.814577
K5532,XI Digestive,12.644758,7.335888,45.998093,-26.808681
K5533,XI Digestive,12.6605425,7.337622,46.025024,-26.825148
K558,XI Digestive,12.63332,7.369556,46.183636,-26.483047
K559,XI Digestive,12.541105,7.123698,45.06325,-25.339924
K56,XI Digestive,12.566511,7.239385,45.45591,-26.139383
K560,XI Digestive,12.487518,7.199031,44.360657,-26.00868
K561,XI Digestive,12.522994,7.083609,45.39551,-25.010483
